osm_id,name,dist_boundary_m,dist_centroid_m,centroid_outside_polygon,facility_count,underserved_1000,underserved_1500,underserved_2000
9345829,Reşitpaşa Mahallesi,732.136693,1454.139575,False,0,True,False,False
9354191,Talatpaşa Mahallesi,0.0,309.102726,False,1,False,False,False
9354239,Merkez Mahallesi,0.0,332.120364,False,2,False,False,False
9354260,Gürsel Mahallesi,0.0,292.981376,False,1,False,False,False
9354273,Nurtepe Mahallesi,60.590407,822.592401,False,0,False,False,False
9356990,Emniyettepe Mahallesi,264.905388,806.623012,False,0,False,False,False
9357003,Güzeltepe Mahallesi,0.0,362.488625,False,1,False,False,False
9357083,Alibeyköy Mahallesi,237.28234,371.20211,False,0,False,False,False
9361618,Çamlık Mahallesi,0.0,1025.495529,False,1,True,False,False
9362930,Hamidiye Mahallesi,0.0,805.178709,False,2,False,False,False
9362961,Seyrantepe Mahallesi,0.0,168.258952,False,1,False,False,False
9362979,Sultan Selim Mahallesi,0.0,611.087041,False,1,False,False,False
9363036,Şirintepe Mahallesi,554.533795,1007.860981,False,0,True,False,False
9363037,Emniyetevleri Mahallesi,192.012229,413.114984,False,0,False,False,False
9363124,Çeliktepe Mahallesi,0.0,490.339721,False,1,False,False,False
9363127,Ortabayır Mahallesi,48.194187,467.058298,False,0,False,False,False
9363133,Telsizler Mahallesi,437.08391,716.386536,False,0,False,False,False
9363158,Gültepe Mahallesi,244.514894,593.710682,False,0,False,False,False
9363201,Harmantepe Mahallesi,119.098403,545.112922,False,0,False,False,False
9363203,Yahya Kemal Mahallesi,322.857919,788.282627,False,0,False,False,False
9363232,Hürriyet Mahallesi,27.567053,482.158872,False,0,False,False,False
9363902,Yenişehir Mahallesi,0.0,735.000985,False,6,False,False,False
9379470,Orta Mahallesi,98.839933,261.131463,False,0,False,False,False
9379494,Yenidoğan Mahallesi,144.181657,446.291674,False,0,False,False,False
9379509,Terazidere Mahallesi,10.769784,368.981992,False,0,False,False,False
9379510,Altıntepsi Mahallesi,0.0,270.258544,False,3,False,False,False
9379589,İsmet Paşa Mahallesi,0.0,275.075933,False,2,False,False,False
9379597,Muratpaşa Mahallesi,174.958059,726.07957,False,0,False,False,False
9379598,Kartaltepe Mahallesi,0.0,395.792295,False,1,False,False,False
9379636,Cevatpaşa Mahallesi,0.0,330.248029,False,2,False,False,False
9379637,Yıldırım Mahallesi,0.0,132.098259,False,1,False,False,False
9379638,Kocatepe Mahallesi,107.984834,847.926709,False,0,False,False,False
9381516,Defterdar Mahallesi,0.0,101.103231,False,3,False,False,False
9381520,Nişancı Mahallesi,67.043627,546.681806,False,0,False,False,False
9381554,Merkez Mahallesi,0.0,438.276429,False,1,False,False,False
9381555,Silahtarağa Mahallesi,239.353796,502.497766,False,0,False,False,False
9381563,İslambey Mahallesi,373.788809,718.149723,False,0,False,False,False
9381569,Düğmeciler Mahallesi,163.452662,548.201497,False,0,False,False,False
9381669,Rami Cuma Mahallesi,0.0,175.67681,False,1,False,False,False
9381694,Topçular Mahallesi,0.0,602.281937,False,1,False,False,False
9381765,Rami Yeni Mahallesi,0.0,277.300763,False,1,False,False,False
9381807,Sakarya Mahallesi,11.039732,176.764155,False,0,False,False,False
9381849,Esentepe Mahallesi,0.0,159.692786,False,1,False,False,False
9381850,Karadolap Mahallesi,0.0,483.926411,False,3,False,False,False
9381851,Yeşilpınar Mahallesi,0.0,669.478659,False,1,False,False,False
9381855,Çırçır Mahallesi,0.0,445.368045,False,1,False,False,False
9381869,Akşemsettin Mahallesi,0.0,352.135371,False,1,False,False,False
9381909,Yıldıztabya Mahallesi,450.425257,979.798455,False,0,False,False,False
9381914,Pazariçi Mahallesi,208.166816,590.746705,False,0,False,False,False
9381933,Karlıtepe Mahallesi,539.021697,1010.564059,False,0,True,False,False
9381934,Yenidoğan Mahallesi,488.089926,784.20762,False,0,False,False,False
9387083,Altıntepe Mahallesi,0.0,155.818515,False,2,False,False,False
9387779,Sarıgöl Mahallesi,83.376032,389.767383,False,0,False,False,False
9387789,Merkez Mahallesi,0.0,196.22137,False,5,False,False,False
9387822,Bağlarbaşı Mahallesi,39.719607,642.731926,False,0,False,False,False
9388924,Karadeniz Mahallesi,0.0,106.770107,False,2,False,False,False
9388925,Barbaros Hayrettin Paşa Mahallesi,0.0,277.767264,False,2,False,False,False
9388940,Yeni Mahalle Mahallesi,0.0,472.887587,False,3,False,False,False
9388951,Hürriyet Mahallesi,0.0,279.151957,False,1,False,False,False
9388968,Şemsipaşa Mahallesi,0.0,410.208045,False,1,False,False,False
9389046,Karayolları Mahallesi,0.0,88.29531,False,3,False,False,False
9389048,Mevlana Mahallesi,0.0,394.643895,False,2,False,False,False
9389050,Fevzi Çakmak Mahallesi,0.0,304.571816,False,1,False,False,False
9389063,Kazım Karabekir Mahallesi,0.0,23.195639,False,2,False,False,False
9389916,75. Yıl Mahallesi,21.85276,475.907247,False,0,False,False,False
9389934,Cumhuriyet Mahallesi,0.0,288.490471,False,1,False,False,False
9389950,Esentepe Mahallesi,0.0,228.069287,False,1,False,False,False
9390752,50. Yıl Mahallesi,0.0,197.581628,False,1,False,False,False
9390753,Uğur Mumcu Mahallesi,0.0,357.919128,False,6,False,False,False
9390800,Sultançiftliği Mahallesi,0.0,548.208255,False,5,False,False,False
9390849,İsmetpaşa Mahallesi,0.0,567.13131,False,1,False,False,False
9390850,Malkoçoğlu Mahallesi,361.512323,1743.611116,True,0,True,True,False
9390851,Cebeci Mahallesi,21.634252,1810.637573,False,0,True,True,False
9390946,Eski Habipler Mahallesi,0.0,53.826898,False,1,False,False,False
9391277,Yayla Mahallesi,0.0,301.701514,False,1,False,False,False
9391290,Habibler Mahallesi,310.487916,1626.834209,False,0,True,True,False
9391449,Abdurrahman Nafiz Gürman Mahallesi,194.113167,980.572164,False,0,False,False,False
9391461,Mehmet Nesih Özmen Mahallesi,471.542945,1156.950226,False,0,True,False,False
9391469,Tozkoparan Mahallesi,37.307512,567.445449,False,0,False,False,False
9393065,Sanayi Mahallesi,268.256069,870.59778,False,0,False,False,False
9393066,Gençosman Mahallesi,108.885788,773.226293,False,0,False,False,False
9393094,Güven Mahallesi,381.758656,741.998842,False,0,False,False,False
9393125,Mareşal Çakmak Mahallesi,0.0,354.221385,False,1,False,False,False
9393126,Akıncılar Mahallesi,249.569716,638.709862,False,0,False,False,False
9393147,Güneştepe Mahallesi,17.956924,560.131069,False,0,False,False,False
9393153,Merkez Mahallesi,0.0,230.493644,False,2,False,False,False
9395063,Karakiraz Mahallesi,2970.724818,5590.854822,False,0,True,True,True
9395077,Kurna Mahallesi,5198.090744,7750.928406,False,0,True,True,True
9397085,Örnek Mahallesi,0.0,410.13881,False,1,False,False,False
9397114,Esatpaşa Mahallesi,0.0,168.140054,False,1,False,False,False
9397171,Yenisahra Mahallesi,0.0,362.344814,False,2,False,False,False
9397186,Aşıkveysel Mahallesi,179.315883,498.089245,False,0,False,False,False
9397189,Mustafa Kemal Mahallesi,449.896142,743.482405,False,0,False,False,False
9397234,Barbaros Mahallesi,0.0,490.732343,False,4,False,False,False
9397246,Atatürk Mahallesi,0.0,257.376945,False,5,False,False,False
9397264,Mevlana Mahallesi,0.0,274.96004,False,1,False,False,False
9397321,Mimar Sinan Mahallesi,63.074322,531.89963,False,0,False,False,False
9397322,Yeni Çamlıca Mahallesi,211.344483,804.051372,False,0,False,False,False
9397725,Marmara Mahallesi,519.987425,1649.159019,False,0,True,True,False
9397726,Adnan Kahveci Mahallesi,0.0,383.719985,False,4,False,False,False
9397727,Dereağzı Mahallesi,0.0,1360.666086,False,1,True,False,False
9397784,Büyükşehir Mahallesi,0.0,649.16414,False,1,False,False,False
9397785,Cumhuriyet Mahallesi,0.0,375.784102,False,1,False,False,False
9399640,Kızılcaköy Mahallesi,859.94962,4092.038466,False,0,True,True,True
9399739,Sofular Mahallesi,4326.040665,6888.866488,False,0,True,True,True
9399740,Alacalı Mahallesi,7916.568405,9851.465401,False,0,True,True,True
9399760,Doğancılı Mahallesi,7996.276752,10584.025942,False,0,True,True,True
9399761,Avcıkoru Mahallesi,3769.969958,6631.571763,False,0,True,True,True
9399808,Yeşilvadi Mahallesi,6387.186701,8596.430971,False,0,True,True,True
9399866,Bıçkıdere Mahallesi,9460.920763,12131.241902,False,0,True,True,True
9399878,Kervansaray Mahallesi,7654.606261,10613.517585,False,0,True,True,True
9399909,Esenceli Mahallesi,4242.155821,6290.875951,False,0,True,True,True
9399910,Kömürlük Mahallesi,4822.682594,7342.782328,False,0,True,True,True
9399929,Üvezli Mahallesi,6993.962582,9943.163873,False,0,True,True,True
9400038,Sahilköy Mahallesi,6231.266221,9276.720012,False,0,True,True,True
9421907,Fevzi Çakmak Mahallesi,27.04461,193.415077,False,0,False,False,False
9421908,Mimar Sinan Mahallesi,381.381022,832.630975,False,0,False,False,False
9422004,Nine Hatun Mahallesi,246.252217,598.566823,False,0,False,False,False
9422033,Menderes Mahallesi,0.0,346.165107,False,3,False,False,False
9422081,Fatih Mahallesi,0.0,349.34829,False,2,False,False,False
9422082,Kazım Karabekir Mahallesi,0.0,165.266751,False,2,False,False,False
9422209,Tuna Mahallesi,0.0,168.044581,False,1,False,False,False
9423100,Kemer Mahallesi,0.0,204.549749,False,1,False,False,False
9423101,Birlik Mahallesi,0.0,345.626614,False,2,False,False,False
9423103,Atışalanı Mahallesi,0.0,156.709983,False,5,False,False,False
9423121,Turgut Reis Mahallesi,182.300766,697.509559,False,0,False,False,False
9423122,Oruçreis Mahallesi,0.0,1264.48642,False,1,True,False,False
9423794,Yenigün Mahallesi,0.0,35.018631,False,1,False,False,False
9423795,Merkez Mahallesi,0.0,455.533887,False,2,False,False,False
9423797,Yıldıztepe Mahallesi,0.0,288.911598,False,2,False,False,False
9424008,100. Yıl Mahallesi,0.0,284.119751,False,4,False,False,False
9424009,Mahmutbey Mahallesi,123.82431,1333.490395,False,0,True,False,False
9424010,Göztepe Mahallesi,0.0,157.90426,False,5,False,False,False
9424011,Fatih Mahallesi,0.0,303.581504,False,3,False,False,False
9424012,Demirkapı Mahallesi,0.0,412.279289,False,3,False,False,False
9424080,Kemalpaşa Mahallesi,38.303002,447.504932,False,0,False,False,False
9424081,Fevzi Çakmak Mahallesi,0.0,443.564001,False,2,False,False,False
9424082,15 Temmuz Mahallesi,0.0,661.362367,False,1,False,False,False
9424874,Yenimahalle Mahallesi,0.0,299.541602,False,1,False,False,False
9424883,Yavuz Selim Mahallesi,0.0,437.109698,False,2,False,False,False
9424884,Kirazlı Mahallesi,0.0,134.753935,False,2,False,False,False
9424885,İnönü Mahallesi,0.0,185.341547,False,3,False,False,False
9424886,Kâzım Karabekir Mahallesi,0.0,290.481628,False,2,False,False,False
9424887,Sancaktepe Mahallesi,0.0,272.014032,False,1,False,False,False
9424888,Çınar Mahallesi,0.0,374.694837,False,1,False,False,False
9424901,Barbaros Mahallesi,0.0,457.55207,False,1,False,False,False
9424902,Hürriyet Mahallesi,0.0,235.156005,False,1,False,False,False
9426227,Osmanağa Mahallesi,0.0,434.810711,False,2,False,False,False
9432145,Kurna Mahallesi,0.0,965.796743,False,1,False,False,False
9432146,Harmandere Mahallesi,0.0,388.825418,False,1,False,False,False
9432147,Kurtköy Mahallesi,0.0,159.866437,False,3,False,False,False
9432148,Kurtdoğmuş Mahallesi,380.976,6336.009844,False,0,True,True,True
9432149,Emirli Mahallesi,1908.940758,3634.638819,False,0,True,True,True
9432150,Ballıca Mahallesi,4145.386902,7946.76013,False,0,True,True,True
9437877,Soğanlı Mahallesi,0.0,80.652467,False,2,False,False,False
9437947,Cumhuriyet Mahallesi,0.0,576.369414,False,1,False,False,False
9437957,Kocasinan Merkez Mahallesi,0.0,460.83616,False,2,False,False,False
9437990,Şirinevler Mahallesi,0.0,441.313406,False,1,False,False,False
9437991,Hürriyet Mahallesi,0.0,186.416239,False,1,False,False,False
9437992,Zafer Mahallesi,0.0,522.855236,False,3,False,False,False
9437993,Yenibosna Merkez Mahallesi,0.0,1039.902337,False,3,True,False,False
9437994,Çobançeşme Mahallesi,0.0,318.2639,False,6,False,False,False
9437995,Fevzi Çakmak Mahallesi,11.641153,193.248016,False,0,False,False,False
9439702,Osmaniye Mahallesi,0.0,413.331067,False,1,False,False,False
9439829,Kartaltepe Mahallesi,0.0,534.127442,False,4,False,False,False
9439830,Zuhuratbaba Mahallesi,0.0,154.904698,False,9,False,False,False
9439859,Yenimahalle Mahallesi,361.367252,797.493457,False,0,False,False,False
9439860,Cevizlik Mahallesi,85.528723,250.679295,False,0,False,False,False
9439861,Sakızağacı Mahallesi,361.371254,864.636109,False,0,False,False,False
9439884,Zeytinlik Mahallesi,0.0,74.254158,False,3,False,False,False
9441032,Caferağa Mahallesi,0.0,234.453235,False,1,False,False,False
9441078,Koşuyolu Mahallesi,0.0,108.05267,False,4,False,False,False
9441153,Fındıklı Mahallesi,0.0,283.421921,False,1,False,False,False
9441289,Selimiye Mahallesi,0.0,469.684237,False,7,False,False,False
9441320,Kuştepe Mahallesi,19.013121,280.778523,False,0,False,False,False
9441339,Hasanpaşa Mahallesi,0.0,104.97099,False,2,False,False,False
9443987,Acıbadem Mahallesi,0.0,481.616542,False,6,False,False,False
9444034,Zühtüpaşa Mahallesi,0.0,112.018975,False,2,False,False,False
9444099,Eğitim Mahallesi,0.0,137.950092,False,4,False,False,False
9444116,Fikirtepe Mahallesi,0.0,145.337045,False,2,False,False,False
9444828,Feneryolu Mahallesi,0.0,355.287981,False,4,False,False,False
9444841,Fenerbahçe Mahallesi,0.0,241.234434,False,2,False,False,False
9444876,Dumlupınar Mahallesi,13.083796,526.939789,False,0,False,False,False
9444892,Göztepe Mahallesi,0.0,460.811452,False,3,False,False,False
9444902,Merdivenköy Mahallesi,0.0,338.628629,False,7,False,False,False
9444910,Caddebostan Mahallesi,0.0,227.614828,False,6,False,False,False
9444927,Sahrayıcedit Mahallesi,0.0,380.35908,False,4,False,False,False
9444949,19 Mayıs Mahallesi,0.0,24.355198,False,6,False,False,False
9444950,Erenköy Mahallesi,0.0,40.045486,False,1,False,False,False
9445120,Küçükyalı Merkez Mahallesi,0.0,329.604235,False,1,False,False,False
9445147,Aydınevler Mahallesi,55.375654,584.737036,False,0,False,False,False
9445177,Başıbüyük Mahallesi,0.0,179.531835,False,7,False,False,False
9445218,Büyükbakkalköy Mahallesi,0.0,786.973995,False,1,False,False,False
9445274,Çınar Mahallesi,0.0,169.3293,False,1,False,False,False
9445299,İdealtepe Mahallesi,0.0,25.147026,False,3,False,False,False
9445317,Yalı Mahallesi,0.0,461.188579,False,1,False,False,False
9445332,Feyzullah Mahallesi,0.0,333.21122,False,4,False,False,False
9445347,Altayçeşme Mahallesi,0.0,79.84941,False,3,False,False,False
9445356,Girne Mahallesi,0.0,141.351784,False,3,False,False,False
9445445,Zümrütevler Mahallesi,0.0,557.818073,False,2,False,False,False
9445460,Bağlarbaşı Mahallesi,0.0,383.205107,False,7,False,False,False
9445486,Gülensu Mahallesi,401.916524,982.567828,False,0,False,False,False
9445507,Cevizli Mahallesi,0.0,393.192593,False,2,False,False,False
9445548,Esenkent Mahallesi,0.0,403.760434,False,2,False,False,False
9445549,Gülsuyu Mahallesi,0.0,234.895586,False,1,False,False,False
9445707,Barış Mahallesi,0.0,334.331616,False,5,False,False,False
9445744,Sahil Mahallesi,700.643119,1537.334173,False,0,True,True,False
9445745,Kavaklı Mahallesi,0.0,434.253115,False,3,False,False,False
9446484,Şamlar Mahallesi,1330.479753,4398.192476,True,0,True,True,True
9447736,Denizköşkler Mahallesi,0.0,313.100861,False,1,False,False,False
9449359,Ataköy 1. Kısım Mahallesi,35.430339,515.935213,False,0,False,False,False
9449571,Ataköy 3-4-11. Kısım Mahallesi,15.555301,494.962923,False,0,False,False,False
9449572,Ataköy 2-5-6. Kısım Mahallesi,0.0,122.351476,False,1,False,False,False
9449682,Ataköy 7-8-9-10. Kısım Mahallesi,58.654628,663.844232,False,0,False,False,False
9449714,Yeşilköy Mahallesi,0.0,1148.987028,False,2,True,False,False
9449760,Yeşilyurt Mahallesi,211.659374,1181.018071,False,0,True,False,False
9451432,Şenlikköy Mahallesi,280.150039,1211.404019,False,0,True,False,False
9453999,Gümüşpala Mahallesi,0.0,497.072942,False,1,False,False,False
9454000,Yeşilkent Mahallesi,0.0,619.311277,False,1,False,False,False
9454013,Üniversite Mahallesi,0.0,288.037121,False,5,False,False,False
9454014,Mustafa Kemal Paşa Mahallesi,0.0,427.239344,False,1,False,False,False
9454020,Merkez Mahallesi,0.0,97.219785,False,1,False,False,False
9454022,Cihangir Mahallesi,0.0,874.414668,False,3,False,False,False
9460089,Muratbey Merkez Mahallesi,2582.470048,6113.280166,False,0,True,True,True
9460103,Celaliye Mahallesi,2150.51694,3952.11963,False,0,True,True,True
9460117,Kamiloba Mahallesi,4942.596814,7166.794609,False,0,True,True,True
9460130,Kumburgaz Mahallesi,5373.239245,6464.333023,False,0,True,True,True
9460292,Yenimahalle Mahallesi,4324.282315,5089.510748,False,0,True,True,True
9460298,Bahçelievler Mahallesi,2402.154775,3928.609083,False,0,True,True,True
9460313,Türkoba Mahallesi,1408.535934,3979.038565,False,0,True,True,True
9460363,Güzelce Mahallesi,421.248453,1428.578892,False,0,True,False,False
9460377,Mimarsinan Mahallesi,0.0,153.817689,False,2,False,False,False
9460378,Murat Çesme Mahallesi,56.137589,819.178979,False,0,False,False,False
9460393,Kınalıada Mahallesi,0.0,933.202093,True,1,False,False,False
9460394,Burgazada Mahallesi,0.0,1005.607388,False,1,True,False,False
9460395,Heybeliada Mahallesi,844.341831,1834.721598,False,0,True,True,False
9460396,Nizam Mahallesi,0.0,1556.678585,False,2,True,True,False
9460397,Maden Mahallesi,0.0,1388.721402,True,1,True,False,False
9461411,Başak Mahallesi,0.0,1921.814644,False,2,True,True,False
9461512,Ziya Gökalp Mahallesi,0.0,455.50895,False,1,False,False,False
9461575,Başakşehir Mahallesi,0.0,182.628749,False,7,False,False,False
9461576,Güvercintepe Mahallesi,0.0,396.275797,False,4,False,False,False
9461611,İkitelli OSB Mahallesi,0.0,666.917528,False,2,False,False,False
9462467,Esenşehir Mahallesi,424.662167,1183.72582,False,0,True,False,False
9462497,Madenler Mahallesi,0.0,483.616935,False,1,False,False,False
9462498,Esenkent Mahallesi,196.41407,989.13505,True,0,False,False,False
9462526,Necip Fazıl Mahallesi,0.0,386.450265,False,1,False,False,False
9462528,Aşağı Dudullu Mahallesi,0.0,844.880186,False,1,False,False,False
9462535,Huzur Mahallesi,693.704516,1422.656818,False,0,True,False,False
9462548,Adem Yavuz Mahallesi,187.773648,787.137083,False,0,False,False,False
9462585,Parseller Mahallesi,713.022478,1712.730772,False,0,True,True,False
9462597,Hekimbaşı Mahallesi,268.610535,1162.875051,False,0,True,False,False
9462625,Topağacı Mahallesi,0.0,635.063582,False,1,False,False,False
9462638,Kazım Karabekir Mahallesi,0.0,196.943107,False,2,False,False,False
9462650,İnkılap Mahallesi,162.068749,835.685891,False,0,False,False,False
9462671,Dumlupınar Mahallesi,0.0,147.108866,False,1,False,False,False
9462686,Elmalıkent Mahallesi,0.0,673.101462,False,1,False,False,False
9462693,Tantavi Mahallesi,0.0,38.968651,False,1,False,False,False
9462770,Atatürk Mahallesi,0.0,139.816908,False,2,False,False,False
9462798,Yamanevler Mahallesi,0.0,405.502413,False,2,False,False,False
9462821,Namık Kemal Mahallesi,0.0,192.143709,False,1,False,False,False
9462835,Fatih Sultan Mehmet Mahallesi,75.266175,1568.707651,False,0,True,True,False
9462845,Esenevler Mahallesi,312.380375,759.458431,False,0,False,False,False
9462868,İstiklal Mahallesi,0.0,337.138236,False,4,False,False,False
9462888,Atakent Mahallesi,0.0,486.092363,False,1,False,False,False
9462890,Finanskent Mahallesi,0.0,749.431831,False,1,False,False,False
9462897,Armağanevler Mahallesi,55.99955,886.740579,False,0,False,False,False
9462905,Site Mahallesi,312.872039,807.940182,False,0,False,False,False
9462915,Çamlık Mahallesi,0.0,208.14094,False,2,False,False,False
9462938,Tatlısu Mahallesi,0.0,466.995764,False,1,False,False,False
9462941,Çakmak Mahallesi,0.0,295.090984,False,1,False,False,False
9462967,Tepeüstü Mahallesi,41.865206,441.394188,False,0,False,False,False
9462968,Ihlamurkuyu Mahallesi,333.686694,1040.496539,False,0,True,False,False
9462977,Mehmet Akif Mahallesi,0.0,90.220084,False,1,False,False,False
9462981,Altınşehir Mahallesi,126.518767,623.755791,False,0,False,False,False
9462984,Cemil Meriç Mahallesi,279.590747,1427.68596,False,0,True,False,False
9463224,Salacak Mahallesi,0.0,161.912378,False,1,False,False,False
9463235,Aziz Mahmut Hüdayi Mahallesi,0.0,106.939083,False,2,False,False,False
9463238,Ahmediye Mahallesi,0.0,125.428056,False,1,False,False,False
9463242,Mimar Sinan Mahallesi,0.0,99.22112,False,3,False,False,False
9463258,Sultantepe Mahallesi,0.0,75.140689,False,1,False,False,False
9463276,Zeynep Kamil Mahallesi,0.0,313.270288,False,2,False,False,False
9463280,Barbaros Mahallesi,0.0,458.346824,False,2,False,False,False
9463281,Valide-i Atik Mahallesi,0.0,296.343507,False,2,False,False,False
9463285,Muratreis Mahallesi,129.994524,387.414547,False,0,False,False,False
9463286,Selami Ali Mahallesi,54.938958,611.153035,False,0,False,False,False
9463313,Kuzguncuk Mahallesi,9.227117,370.852211,False,0,False,False,False
9463324,Kandilli Mahallesi,462.694843,937.695023,False,0,False,False,False
9463333,İcadiye Mahallesi,0.0,366.799959,False,2,False,False,False
9463334,Göksu Mahallesi,0.0,117.47034,False,2,False,False,False
9463364,Beylerbeyi Mahallesi,0.0,533.273343,False,1,False,False,False
9463376,Çengelköy Mahallesi,17.934753,719.283729,False,0,False,False,False
9463385,Küçük Çamlıca Mahallesi,190.613529,986.418115,False,0,False,False,False
9463387,Burhaniye Mahallesi,0.0,417.510301,False,1,False,False,False
9463388,Kuleli Mahallesi,419.002642,913.627017,False,0,False,False,False
9463391,Acıbadem Mahallesi,0.0,559.813682,False,1,False,False,False
9463396,Altunizade Mahallesi,0.0,193.075929,False,6,False,False,False
9463397,Küplüce Mahallesi,14.140323,418.004462,False,0,False,False,False
9463407,Kirazlıtepe Mahallesi,0.0,295.635084,False,2,False,False,False
9463410,Ferah Mahallesi,118.240225,664.505337,False,0,False,False,False
9463414,Mehmet Akif Ersoy Mahallesi,0.0,632.639484,False,1,False,False,False
9463416,Küçüksu Mahallesi,0.0,504.714851,False,2,False,False,False
9463417,Güzeltepe Mahallesi,0.0,312.550363,False,2,False,False,False
9463420,Bahçelievler Mahallesi,20.09712,318.883398,False,0,False,False,False
9463421,Yavuztürk Mahallesi,0.0,100.177795,False,2,False,False,False
9463491,Mehmet Akif Mahallesi,0.0,469.879871,False,1,False,False,False
9463508,Çamlık Mahallesi,0.0,319.752004,False,3,False,False,False
9463512,Hamidiye Mahallesi,0.0,599.861088,False,1,False,False,False
9463567,Sinanoba Mahallesi,387.038298,1014.810297,False,0,True,False,False
9463576,Mimaroba Mahallesi,0.0,372.99638,False,2,False,False,False
9463578,Ekinoba Mahallesi,226.437443,725.954402,False,0,False,False,False
9463584,Ulus Mahallesi,697.854851,3202.177755,False,0,True,True,True
9463590,Hürriyet Mahallesi,1218.648367,3744.260837,False,0,True,True,True
9463608,Karaağaç Mahallesi,0.0,1462.784356,False,1,True,False,False
9463624,Alkent 2000 Mahallesi,764.875553,1565.005984,False,0,True,True,False
9463636,Çakmaklı Mahallesi,1340.756315,2835.156171,False,0,True,True,True
9463650,19 Mayıs Mahallesi,54.783962,2558.744867,False,0,True,True,True
9464083,Dizdariye Mahallesi,0.0,470.415279,False,3,False,False,False
9464095,Pınartepe Mahallesi,0.0,1025.141613,False,2,True,False,False
9464113,Fatih Mahallesi,18.057647,965.274715,False,0,False,False,False
9464129,Cumhuriyet Mahallesi,0.0,832.726018,False,2,False,False,False
9464130,Atatürk Mahallesi,0.0,385.463503,False,1,False,False,False
9464444,Mimar Sinan Mahallesi,0.0,262.996904,False,1,False,False,False
9466595,Fatih Mahallesi,576.134389,1967.811512,False,0,True,True,False
9467293,Bahşayiş Mahallesi,4029.688677,5601.779649,False,0,True,True,True
9471951,Nakkaş Mahallesi,1498.08615,4668.173523,False,0,True,True,True
9472571,Aşık Veysel Mahallesi,0.0,285.510831,False,1,False,False,False
9472572,Esenkent Mahallesi,0.0,311.118669,False,1,False,False,False
9472573,Ardıçlı Mahallesi,258.796304,704.287794,False,0,False,False,False
9475337,Kısırkaya Mahallesi,4053.736568,6320.272057,False,0,True,True,True
9475338,Gümüşdere Mahallesi,1823.115024,3813.19857,False,0,True,True,True
9475439,Altınşehir Mahallesi,0.0,465.224557,False,1,False,False,False
9475447,Kayabaşı Mahallesi,0.0,783.034934,False,3,False,False,False
9475448,Şahintepe Mahallesi,0.0,2306.472054,False,1,True,True,True
9475457,Bahçeşehir 2. Kısım Mahallesi,0.0,1208.381995,False,2,True,False,False
9475458,Bahçeşehir 1. Kısım Mahallesi,0.0,1809.879427,False,3,True,True,False
9479743,İshaklı Mahallesi,0.0,719.916657,False,1,False,False,False
9479744,Kılıçlı Mahallesi,1216.783113,2493.356705,False,0,True,True,True
9479745,Bozhane Mahallesi,2235.444922,4653.338148,False,0,True,True,True
9479803,Polonezköy Mahallesi,3925.934422,7479.829413,False,0,True,True,True
9479804,Cumhuriyetköy Mahallesi,2146.882783,4456.150752,False,0,True,True,True
9479805,Öğümce Mahallesi,3615.655143,5172.457937,False,0,True,True,True
9479806,Göllü Mahallesi,4649.046085,6932.425104,False,0,True,True,True
9479807,Paşamandıra Mahallesi,5356.629569,6941.526967,False,0,True,True,True
9479808,Riva Mahallesi,7024.949041,9838.126221,False,0,True,True,True
9479839,Alibahadır Mahallesi,6893.01172,10122.023025,False,0,True,True,True
9479917,Görele Mahallesi,2707.365614,4166.494509,False,0,True,True,True
9479970,Mahmutşevketpaşa Mahallesi,6379.931387,8544.969727,False,0,True,True,True
9480875,Akpınar Mahallesi,479.290269,1354.760586,False,0,True,False,False
9480877,Emek Mahallesi,0.0,298.405598,False,3,False,False,False
9480879,Meclis Mahallesi,28.108609,464.31961,False,0,False,False,False
9480886,Veysel Karani Mahallesi,0.0,957.374839,False,1,False,False,False
9481740,Merkez Mahallesi,0.0,795.289193,False,1,False,False,False
9481748,Kirazlıdere Mahallesi,25.138186,766.78643,False,0,False,False,False
9483017,Ferhatpaşa Mahallesi,0.0,2672.715528,False,1,True,True,True
9483212,Kaleiçi Mahallesi,1048.349508,3458.399648,False,0,True,True,True
9483660,İzzettin Mahallesi,2528.361547,4991.386289,False,0,True,True,True
9488959,Anadolufeneri Mahallesi,4826.232697,8285.729194,False,0,True,True,True
9488961,Kaynarca Mahallesi,2970.279046,5381.107687,False,0,True,True,True
9488997,Poyrazköy Mahallesi,3108.331903,5256.200708,False,0,True,True,True
9488998,Anadolu Kavağı Mahallesi,725.042098,1764.476914,False,0,True,True,False
9488999,Tokatköy Mahallesi,0.0,1154.05164,False,1,True,False,False
9489001,Akbaba Mahallesi,377.022754,1641.950803,False,0,True,True,False
9489100,Merkez Mahallesi,0.0,1623.877368,False,1,True,True,False
9489133,Elmalı Mahallesi,1200.748156,3214.43846,False,0,True,True,True
9489219,Zerzavatçı Mahallesi,3830.187678,5618.851013,False,0,True,True,True
9489220,Örnekköy Mahallesi,3309.927958,5169.317234,False,0,True,True,True
9489253,Dereseki Mahallesi,2134.619854,4672.403804,False,0,True,True,True
9489323,Ortaçeşme Mahallesi,446.159279,913.340488,False,0,False,False,False
9489348,Çamlıbahçe Mahallesi,626.391959,1060.437361,False,0,True,False,False
9493908,Yalıköy Mahallesi,321.429224,1021.862208,False,0,True,False,False
9493939,Gümüşsuyu Mahallesi,397.189015,1415.953895,False,0,True,False,False
